Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
1,Hotspot,Hotspot,PiStar,xxxxxxxB,xxxxxxxG,433.111,OFF,0.000000,DV,OFF,88.5Hz,YES,Approximate,41.818333,12.715000,+1:0017,X1 FM Valle d'Aosta,Courmayeur (AO),R0,R0,,145.600000,DUP-,0.600000,FM,74.4,TONE,74.4Hz,YES,Approximate,45.770833,6.958333,--:--
3,1 FM Piemonte,Sampeyre (CN),RU11,RU11,,430.275000,DUP+,1.600000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.562500,7.208333,--:--
3,1 FM Piemonte,Neviglie (CN),RU11a,RU11a,,430.287500,DUP+,1.600000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.687500,8.125000,--:--
3,1 FM Piemonte,Roccabruna (CN),RU12 ,RU12 ,,430.300000,DUP+,1.600000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.479167,7.291667,--:--
3,1 FM Piemonte,Angrogna - Val Pellice (TO),RU12a,RU12a,,430.312500,DUP+,5.000000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.854167,7.208333,--:--
3,1 FM Piemonte,Asti,RU13a,RU13a,,430.337500,DUP+,5.000000,FM,127.3,TONE,127.3Hz,YES,Approximate,44.895833,8.208333,--:--
3,1 FM Piemonte,Loazzolo (AT),RU13a,RU13a,,430.337500,DUP+,5.000000,FM,127.3,TONE,127.3Hz,YES,Approximate,44.687500,8.291667,--:--
3,1 FM Piemonte,Belforte M.to (AL),RU14a,RU14a,,430.362500,DUP+,1.600000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.604167,8.625000,--:--
3,1 FM Piemonte,Bagnolo Piemonte-Montoso (CN),RU,RU,,430.425000,DUP+,5.000000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.770833,7.291667,--:--
3,1 FM Piemonte,Colle di Rucas (CN),RU,RU,,430.450000,DUP+,5.000000,FM,127.3,TONE,127.3Hz,YES,Approximate,44.604167,8.291667,--:--
3,1 FM Piemonte,Bagnolo Piemonte (CN),RU,RU,,430.600000,DUP+,5.000000,FM,127.3,TONE,127.3Hz,YES,Approximate,44.770833,7.291667,--:--
3,1 FM Piemonte,Torino,RU,RU,,430.612500,DUP+,5.000000,FM,67.0,TONE,67.0Hz,YES,Approximate,45.104167,7.708333,--:--
3,1 FM Piemonte,M.Malanotte  (CN),RU,RU,,430.650000,DUP+,5.000000,FM, ,OFF,88.5Hz,YES,Approximate,44.270833,7.791667,--:--
3,1 FM Piemonte,Mombaruzzo (AT),RU,RU,,430.787500,DUP+,5.000000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.770833,8.458333,--:--
3,1 FM Piemonte,Celle-Villardora (TO),RU16a,RU16a,,431.237500,DUP+,1.600000,FM,94.8,TONE,94.8Hz,YES,Approximate,45.145833,7.375000,--:--
3,1 FM Piemonte,Acqui Terme (AL),RU24,RU24,,431.425000,DUP+,1.600000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.687500,8.458333,--:--
3,1 FM Piemonte,Coniolo (AL),RU25a,RU25a,,431.462500,DUP+,1.600000,FM,82.5,TONE,82.5Hz,YES,Approximate,45.145833,8.375000,--:--
3,1 FM Piemonte,M.Mottarone (VCO),RU28,RU28,,431.525000,DUP+,1.600000,FM,67.0,TONE,67.0Hz,YES,Approximate,45.895833,8.458333,--:--
3,1 FM Piemonte,Ovada (AL),T,T,,435.212500,OFF,0.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.604167,8.625000,--:--
2,1 FM Liguria,Masone (GE),T,T,,144.612500,OFF,0.000000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.479167,8.708333,--:--
2,1 FM Liguria,Pegli (GE),T,T,,144.675000,OFF,0.000000,FM,162.2,TONE,162.2Hz,YES,Approximate,44.437500,8.791667,--:--
2,1 FM Liguria,Rossiglione (GE),T,T,,145.212500,OFF,0.000000,FM,82.5,TONE,82.5Hz,YES,Approximate,44.562500,8.708333,--:--
2,1 FM Liguria,M.Telegrafo - Busalla (GE),T out,T out,,145.225000,OFF,0.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.562500,8.875000,--:--
2,1 FM Liguria,Cilona - Busalla (GE),T,T,,145.312500,OFF,0.000000,FM,110,9,TONE,110.9Hz,YES,Approximate,44.562500,8.958333,--:--
2,1 FM Liguria,M.Leco (GE),RV,RV,,145.437500,DUP-,0.600000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.562500,8.875000,--:--
2,1 FM Liguria,M.Maggio (GE),T,T,,145.437500,OFF,0.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.562500,9.041667,--:--
2,1 FM Liguria,Val Tanaro (IM),RV-1,RV-1,,145.575000,DUP-,0.600000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.145833,7.958333,--:--
2,1 FM Liguria,M.Roveto-Busalla (GE),RV-1a,RV-1a,,145.587500,DUP-,0.600000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.604167,8.958333,--:--
2,1 FM Liguria,M.Faudo (IM),R0,R0,,145.600000,DUP-,0.600000,FM,110.9,TONE,110.9Hz,YES,Approximate,43.895833,7.875000,--:--
2,1 FM Liguria,Genova,R1,R1,,145.625000,DUP-,0.600000,FM,,OFF,88.5Hz,YES,Approximate,44.395833,8.958333,--:--
2,1 FM Liguria,Lorsica (GE),R1a,R1a,,145.637500,DUP-,0.600000,FM,,OFF,88.5Hz,YES,Approximate,44.437500,9.208333,--:--
2,1 FM Liguria,Cosseria (SV),R1a,R1a,,145.637500,DUP-,0.600000,FM,110.9/162.2 loc,OFF,88.5Hz,YES,Approximate,44.354167,8.208333,--:--
2,1 FM Liguria,M.Bignone (IM),R2,R2,,145.650000,DUP-,0.600000,FM,110.9,TONE,110.9Hz,YES,Approximate,43.854167,7.708333,--:--
2,1 FM Liguria,Bardineto (SV),R2a,R2a,,145.662500,DUP-,0.600000,FM,110.9/162.2 loc,OFF,88.5Hz,YES,Approximate,44.062500,8.375000,--:--
2,1 FM Liguria,M.Beigua (SV),R3,R3,,145.675000,DUP-,0.600000,FM,162.2 tx,OFF,88.5Hz,YES,Approximate,44.437500,8.541667,--:--
2,1 FM Liguria,Tigullio (GE),R3a,R3a,,145.687500,DUP-,0.600000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.270833,9.541667,--:--
2,1 FM Liguria,M.Figogna (GE),R4,R4,,145.700000,DUP-,0.600000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.437500,8.875000,--:--
2,1 FM Liguria,Sanremo (IM),R4,R4,,145.700000,DUP-,0.600000,FM,162.2,TONE,162.2Hz,YES,Approximate,43.812500,7.708333,--:--
2,1 FM Liguria,M.Fasce (GE),R5,R5,,145.725000,DUP-,0.600000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.395833,9.041667,--:--
2,1 FM Liguria,Pizzo d'Evigno - Stellanello,R5a,R5a,,145.737500,DUP-,0.600000,FM,162.2,TONE,162.2Hz,YES,Approximate,44.020833,8.041667,--:--
2,1 FM Liguria,Rapallo (GE),R6,R6,,145.750000,DUP-,0.600000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.354167,9.208333,--:--
2,1 FM Liguria,M.Tirasso - Alassio (SV) (SV),R6a,R6a,,145.762500,DUP-,0.600000,FM,110.9/162.2 loc,OFF,88.5Hz,YES,Approximate,44.020833,8.125000,--:--
2,1 FM Liguria,Dolcedo (IM),R7,R7,,145.775000,DUP-,0.600000,FM,162.2,TONE,162.2Hz,YES,Approximate,43.895833,7.875000,--:--
2,1 FM Liguria,Imperia,R7,R7,,145.775000,DUP-,0.600000,FM,110.9,TONE,110.9Hz,YES,Approximate,43.895833,8.041667,--:--
2,1 FM Liguria,Perinaldo (IM),R7a,R7a,,145.787500,DUP-,0.600000,FM, ,OFF,88.5Hz,YES,Approximate,43.854167,7.625000,--:--
2,1 FM Liguria,Finale Ligure (SV),R7a,R7a,,145.787500,DUP-,0.600000,FM,110.9/162.2 loc,OFF,88.5Hz,YES,Approximate,44.187500,8.375000,--:--
2,1 FM Liguria,Cogorno (GE),RU0a,RU0a,,430.012500,DUP+,5.000000,FM,,OFF,88.5Hz,YES,Approximate,44.312500,9.375000,--:--
2,1 FM Liguria,Cosseria (SV),RU1,RU1,,430.025000,DUP+,1.600000,FM, ,OFF,88.5Hz,YES,Approximate,44.354167,8.208333,--:--
2,1 FM Liguria,M.Roveto - Busalla (GE),RU2,RU2,,430.050000,DUP+,5.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.604167,8.958333,--:--
2,1 FM Liguria,Montegrosso Pian Latte (IM),RU2a,RU2a,,430.062500,DUP+,5.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.062500,7.791667,--:--
2,1 FM Liguria,Spotorno (SV),RU3,RU3,,430.075000,DUP+,1.600000,FM,110.9/162.2 loc,OFF,88.5Hz,YES,Approximate,44.187500,8.375000,--:--
2,1 FM Liguria,San Nicolao (SP),RU3a,RU3a,,430.087500,DUP+,1.600000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.270833,9.541667,--:--
2,1 FM Liguria,M.Fasce (GE),RU5,RU5,,430.125000,DUP+,1.600000,FM,110.9 ,TONE,110.9Hz,YES,Approximate,44.395833,9.125000,--:--
2,1 FM Liguria,M.Figogna (GE),RU6,RU6,,430.150000,DUP+,1.600000,FM,110.9 ,TONE,110.9Hz,YES,Approximate,44.437500,8.875000,--:--
2,1 FM Liguria,T. Marconi-Sestri Levante (GE),RU7,RU7,,430.175000,DUP+,1.600000,FM, ,OFF,88.5Hz,YES,Approximate,44.270833,9.375000,--:--
2,1 FM Liguria,Finale Ligure (SV),RU7,RU7,,430.175000,DUP+,1.600000,FM,162.2,TONE,162.2Hz,YES,Approximate,44.187500,8.375000,--:--
2,1 FM Liguria,Santa Margherita Ligure (GE),RU7a,RU7a,,430.187500,DUP+,5.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.354167,9.208333,--:--
2,1 FM Liguria,Bardineto (SV),RU8,RU8,,430.200000,DUP+,5.000000,FM,,OFF,88.5Hz,YES,Approximate,44.187500,8.125000,--:--
2,1 FM Liguria,Sant'Olcese (GE),RU11,RU11,,430.275000,DUP+,5.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.479167,8.958333,--:--
2,1 FM Liguria,Val Tanaro (IM),RU15a,RU15a,,430.387500,DUP+,5.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.145833,7.958333,--:--
2,1 FM Liguria,M.Leco (GE),RU,RU,,430.462500,DUP+,5.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.562500,8.875000,--:--
2,1 FM Liguria,Albenga (SV),RU,RU,,430.475000,DUP+,5.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.020833,8.208333,--:--
2,1 FM Liguria,M.Maggio - Savignone (GE),RU,RU,,430.487500,DUP+,5.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.562500,9.041667,--:--
2,1 FM Liguria,Val di Vara (SP),RU,RU,,430.575000,DUP+,5.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.354167,9.708333,--:--
2,1 FM Liguria,M.Telegrafo - Busalla (GE),RU,RU,,430.625000,DUP+,5.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.562500,8.875000,--:--
2,1 FM Liguria,M.Maggio - Savignone (GE),RU,RU,,430.837500,DUP+,5.000000,FM,110.9,TONE,110.9Hz,YES,Approximate,44.562500,9.041667,--:--
2,1 FM Liguria,Pegli (GE),T,T,,433.487500,OFF,0.000000,FM,162.2,TONE,162.2Hz,YES,Approximate,44.437500,8.791667,--:--
4,2 FM Lombardia,M.Pora (BG),T,T,,144.650000,OFF,0.000000,FM,71.9,TONE,71.9Hz,YES,Approximate,45.895833,10.125000,--:--
4,2 FM Lombardia,Darfo (BS),T,T,,145.212500,OFF,0.000000,FM,71.9,TONE,71.9Hz,YES,Approximate,45.854167,10.208333,--:--
4,2 FM Lombardia,Pigra - Valle d'Intelvi (CO),T,T,,145.350000,OFF,0.000000,FM,156.7,TONE,156.7Hz,YES,Approximate,45.937500,9.125000,--:--
4,2 FM Lombardia,Gallarate (VA),RV-1a,RV-1a,,145.587500,DUP-,0.600000,FM,156.7,TONE,156.7Hz,YES,Approximate,45.687500,8.791667,--:--
4,2 FM Lombardia,M.Maddalena (BS),R1,R1,,145.625000,DUP-,0.600000,FM,71.9 ,TONE,71.9Hz,YES,Approximate,45.562500,10.291667,--:--
4,2 FM Lombardia,Gravedona ed Uniti (CO),R1a,R1a,,145.637500,DUP-,0.600000,FM,71.9 ,TONE,71.9Hz,YES,Approximate,46.145833,9.291667,--:--
4,2 FM Lombardia,M.Penice (PV),R2,R2,,145.650000,DUP-,0.600000,FM,156.7,TONE,156.7Hz,YES,Approximate,44.770833,9.291667,--:--
4,2 FM Lombardia,Corni di Canzo (LC),R2a,R2a,,145.662500,DUP-,0.600000,FM,71.9 ,TONE,71.9Hz,YES,Approximate,45.854167,9.291667,--:--
4,2 FM Lombardia,Monte della Neve - Livigno (SO),R2a,R2a,,145.662500,DUP-,0.600000,FM, ,OFF,88.5Hz,YES,Approximate,46.479167,10.125000,--:--
4,2 FM Lombardia,San Felice del Benaco (BS),R3a,R3a,,145.687500,DUP-,0.600000,FM,156.7,TONE,156.7Hz,YES,Approximate,45.604167,10.541667,--:--
4,2 FM Lombardia,M.Rolla (SO),R3a,R3a,,145.687500,DUP-,0.600000,FM,156.7,TONE,156.7Hz,YES,Approximate,46.187500,9.875000,--:--
4,2 FM Lombardia,Azzano S.Paolo (BG),R4,R4,,145.700000,DUP-,0.600000,FM, ,OFF,88.5Hz,YES,Approximate,45.645833,9.708333,--:--
4,2 FM Lombardia,Cigolino - Chiavenna (SO),R4,R4,,145.700000,DUP-,0.600000,FM,71.9,TONE,71.9Hz,YES,Approximate,46.312500,9.375000,--:--
4,2 FM Lombardia,M.Bisbino (CO),R4a,R4a,,145.712500,DUP-,0.600000,FM,71.9 ,TONE,71.9Hz,YES,Approximate,45.854167,9.041667,--:--
4,2 FM Lombardia,Milano - Pirelli,R5,R5,,145.725000,DUP-,0.600000,FM,71.9 ,TONE,71.9Hz,YES,Approximate,45.479167,9.208333,--:--
4,2 FM Lombardia,Aprica -Magnolta (SO),R5,R5,,145.725000,DUP-,0.600000,FM, ,OFF,88.5Hz,YES,Approximate,46.145833,10.125000,--:--
4,2 FM Lombardia,Campo dei Fiori (VA),R5a,R5a,,145.737500,DUP-,0.600000,FM,71.9 ,TONE,71.9Hz,YES,Approximate,45.854167,8.791667,--:--
4,2 FM Lombardia,Cernusco S.N. (MI),R6,R6,,145.750000,DUP-,0.600000,FM,71.9,TONE,71.9Hz,YES,Approximate,45.520833,9.291667,--:--
4,2 FM Lombardia,Sellero (BS),R6a,R6a,,145.762500,DUP-,0.600000,FM,71.9,TONE,71.9Hz,YES,Approximate,46.062500,10.291667,--:--
4,2 FM Lombardia,Madesimo (SO),R7,R7,,145.775000,DUP-,0.600000,FM,71.9,TONE,71.9Hz,YES,Approximate,46.437500,9.375000,--:--
4,2 FM Lombardia,San Giovanni Bianco (BG),R7a,R7a,,145.787500,DUP-,0.600000,FM,156.7,TONE,156.7Hz,YES,Approximate,45.895833,9.708333,--:--
4,2 FM Lombardia,M.Boletto (CO),R7a,R7a,,145.787500,DUP-,0.600000,FM,71.9,TONE,71.9Hz,YES,Approximate,45.812500,9.125000,--:--
4,2 FM Lombardia,M.Penice (PV),RU3,RU3,,430.075000,DUP+,1.600000,FM,156.7,TONE,156.7Hz,YES,Approximate,44.770833,9.291667,--:--
4,2 FM Lombardia,Bergamo,RU6,RU6,,430.150000,DUP+,1.600000,FM,,OFF,88.5Hz,YES,Approximate,45.687500,9.625000,--:--
4,2 FM Lombardia,M.Falecchio - Onore (BG),RU6a,RU6a,,430.162500,DUP+,1.600000,FM,71.9 ,TONE,71.9Hz,YES,Approximate,45.895833,10.041667,--:--
4,2 FM Lombardia,Milano - Pirelli,RU7,RU7,,430.175000,DUP+,1.600000,FM,71.9 ,TONE,71.9Hz,YES,Approximate,45.479167,9.208333,--:--
4,2 FM Lombardia,Roncola (BG),RU8,RU8,,430.200000,DUP+,1.600000,FM,71.9 ,TONE,71.9Hz,YES,Approximate,45.729167,9.541667,--:--
4,2 FM Lombardia,Milano - Missaglia,RU10a,RU10a,,430.262500,DUP+,5.000000,FM,71.9,TONE,71.9Hz,YES,Approximate,45.437500,9.208333,--:--
4,2 FM Lombardia,M. Guglielmo (BS),RU11,RU11,,430.275000,DUP+,1.600000,FM,71.9,TONE,71.9Hz,YES,Approximate,45.770833,10.208333,--:--
4,2 FM Lombardia,Civo (SO),RU11,RU11,,430.275000,DUP+,5.000000,FM,71.9,TONE,71.9Hz,YES,Approximate,46.187500,9.625000,--:--
4,2 FM Lombardia,Cermeledo (SO),RU12,RU12,,430.300000,DUP+,5.000000,FM,88.5,OFF,88.5Hz,YES,Approximate,46.145833,9.625000,--:--
4,2 FM Lombardia,Magenta (MI),RU12a,RU12a,,430.312500,DUP+,1.600000,FM,71.9,TONE,71.9Hz,YES,Approximate,45.479167,8.875000,--:--
4,2 FM Lombardia,Roncola (BG),RU13,RU13,,430.325000,DUP+,1.600000,FM,71.9 ,TONE,71.9Hz,YES,Approximate,45.729167,9.541667,--:--
4,2 FM Lombardia,M.Penice (PV),RU19,RU19,,431.300000,DUP+,1.600000,FM,71.9,TONE,71.9Hz,YES,Approximate,44.770833,9.291667,--:--
4,2 FM Lombardia,Sacro Monte - Varese,RU29a,RU29a,,431.562500,DUP+,1.600000,FM,71.9,TONE,71.9Hz,YES,Approximate,45.854167,8.791667,--:--
4,2 FM Lombardia,Pigra - Valle d'Intelvi (CO),T,T,,433.512500,OFF,0.000000,FM,156.7,TONE,156.7Hz,YES,Approximate,45.937500,9.125000,--:--
4,2 FM Lombardia,Darfo (BS),T,T,,435.112500,OFF,0.000000,FM,71.9,TONE,71.9Hz,YES,Approximate,45.854167,10.208333,--:--
5,3 FM Veneto,Val di Zoldo (BL),RV,RV,,144.887500,DUP+,0.600000,FM,94.8,TONE,94.8Hz,YES,Approximate,46.354167,12.125000,--:--
5,3 FM Veneto,Monastier (TV),RV,RV,,144.950000,DUP+,0.600000,FM,131.8,TONE,131.8Hz,YES,Approximate,45.937500,12.041667,--:--
5,3 FM Veneto,M.Marmolada (BL),T,T,,145.287500,OFF,0.000000,FM,131.8,TONE,131.8Hz,YES,Approximate,46.437500,11.875000,--:--
5,3 FM Veneto,Gosaldo (BL),T,T,,145.350000,OFF,0.000000,FM,127.3,TONE,127.3Hz,YES,Approximate,46.229167,11.958333,--:--
5,3 FM Veneto,Selva di Cadore (BL),T,T,,145.375000,OFF,0.000000,FM,94.8,TONE,94.8Hz,YES,Approximate,46.437500,12.041667,--:--
5,3 FM Veneto,Cerealto (VI),RV,RV,,145.562500,DUP-,0.600000,FM,94.8,TONE,94.8Hz,YES,Approximate,45.604167,11.291667,--:--
5,3 FM Veneto,M.Grappa (VI),R0a,R0a,,145.612500,DUP-,0.600000,FM,,OFF,88.5Hz,YES,Approximate,45.854167,11.708333,--:--
5,3 FM Veneto,M.Tudaio - Laggio di Cadore (BL),R1,R1,,145.625000,DUP-,0.600000,FM,131.8,TONE,131.8Hz,YES,Approximate,46.520833,12.458333,--:--
5,3 FM Veneto,Venezia,R1,R1,,145.625000,DUP-,0.600000,FM,,OFF,88.5Hz,YES,Approximate,45.437500,12.375000,--:--
5,3 FM Veneto,Malga M. Corno - Lusiana (VI),R3,R3,,145.675000,DUP-,0.600000,FM,94.8,TONE,94.8Hz,YES,Approximate,45.770833,11.541667,--:--
5,3 FM Veneto,Bassano del Grappa (VI),R5,R5,,145.725000,DUP-,0.600000,FM, ,OFF,88.5Hz,YES,Approximate,45.770833,11.708333,--:--
5,3 FM Veneto,Bosco Chiesa Nuova (VR),R5,R5,,145.725000,DUP-,0.600000,FM,94.8 ,TONE,94.8Hz,YES,Approximate,45.604167,11.041667,--:--
5,3 FM Veneto,M.Pastelletto (VR),R7,R7,,145.775000,DUP-,0.600000,FM,94.8,TONE,94.8Hz,YES,Approximate,45.604167,10.875000,--:--
5,3 FM Veneto,M.Rite (BL),R7a,R7a,,145.787500,DUP-,0.600000,FM,131.8,TONE,131.8Hz,YES,Approximate,46.395833,12.208333,--:--
5,3 FM Veneto,Belluno ,RU1,RU1,,430.025000,DUP+,1.600000,FM,94.8,TONE,94.8Hz,YES,Approximate,46.145833,12.208333,--:--
5,3 FM Veneto,M.Grappa (VI),RU1,RU1,,430.025000,DUP+,1.600000,FM,,OFF,88.5Hz,YES,Approximate,45.812500,11.708333,--:--
5,3 FM Veneto,M.Baldo (VR),RU2,RU2,,430.050000,DUP+,5.025000,FM,94.8,TONE,94.8Hz,YES,Approximate,45.729167,10.875000,--:--
