Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
04,DV Lombardia,Gorgonzola,IK2MLV,IK2MLV C,IK2MLV G,144.875000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.520000,9.373333,--:--
04,DV Lombardia,Gorgonzola,IZ2NBD,IZ2NBD B,IZ2NBD G,430.912500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.529000,9.339000,--:--
04,DV Lombardia,Lecco,IR2UDW,IR2UDW B,IR2UDW G,430.237500,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,45.777167,9.458167,+1:00
04,DV Lombardia,Lodi,IZ2DDY,IZ2DDY B,IZ2DDY G,430.012500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,45.309833,9.505667,--:--
04,DV Lombardia,M. Boletto,IR2UG,IR2UG  B,IR2UG  G,430.025000,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,45.826167,9.100500,+1:00
04,DV Lombardia,Melegnano,IW2GUI,IW2GUI B,IW2GUI G,435.275000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.355333,9.375667,--:--
04,DV Lombardia,Morbegno,IW2ESL,IW2ESL B,IW2ESL G,432.200000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,46.132167,9.581000,--:--
04,DV Lombardia,Paullo,IZ2IUT,IZ2IUT B,IZ2IUT G,432.825000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.415000,9.402167,--:--
04,DV Lombardia,Settimo,IZ2VTO,IZ2VTO B,IZ2VTO G,433.125000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.490000,9.020000,--:--
04,DV Lombardia,Sondrio,IR2UGU,IR2UGU B,IR2UGU G,430.200000,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,46.185167,9.891167,--:--
04,DV Lombardia,Tremalzo,IK2ISX,IK2ISX B,IK2ISX G,430.575000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,45.837667,10.691500,--:--
04,DV Lombardia,Valcava,IR2UED,IR2UED B,IR2UED G,431.537500,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,45.788833,9.513333,+1:00
05,DV Veneto,Arco,IW3HW,IW3HWH B,IW3HWH G,430.212500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,45.915000,10.873333,--:--
05,DV Veneto,Belluno,IR3UI,IR3UIQ B,IR3UIQ G,431.600000,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,46.081833,12.301833,+1:00
05,DV Veneto,Brugine,IW3HO,IW3HOD B,IW3HOD G,430.575000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.300167,11.989333,--:--
05,DV Veneto,Castelmassa,IU3FE,IU3FEN B,IU3FEN G,438.200000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.020000,11.318167,--:--
05,DV Veneto,Lendinara,IZ3WW,IZ3WWG B,IZ3WWG G,433.125000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.083667,11.614333,--:--
05,DV Veneto,Lughetto,IK3CS,IK3CSU B,IK3CSU G,435.300000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.380000,12.160000,--:--
05,DV Veneto,Marghera,IW3HK,IW3HKL B,IW3HKL G,432.300000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.472000,12.219000,--:--
05,DV Veneto,Mauro Saline VE,IR3UG,IR3UG  A,IR3UG  G,1297.100000,DUP-,30.000000,DV,OFF,88.5Hz,YES,Exact,45.579167,11.116000,--:--
05,DV Veneto,Mauro Saline VE,IR3UG,IR3UG  B,IR3UG  G,430.450000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,45.579167,11.116000,--:--
05,DV Veneto,Mauro Saline VE,IR3UG,IR3UG  C,IR3UG  G,144.862500,DUP-,1.000000,DV,OFF,88.5Hz,YES,Exact,45.579167,11.116000,--:--
05,DV Veneto,Monselice Padova,IR3UE,IR3UEF A,IR3UEF G,1293.000000,DUP-,20.000000,DV,OFF,88.5Hz,YES,Exact,45.253833,11.743000,+1:00
05,DV Veneto,Monselice Padova,IR3UE,IR3UEF B,IR3UEF G,442.000000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,45.253833,11.743000,+1:00
05,DV Veneto,Monselice Padova,IR3UE,IR3UEF C,IR3UEF G,145.615000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.253833,11.743000,+1:00
05,DV Veneto,San Dona di Piav,IR3UI,IR3UIV B,IR3UIV G,431.300000,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,45.651667,12.591833,--:--
05,DV Veneto,Santa Maria del,IZ3LC,IZ3LCI B,IZ3LCI G,431.487500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.348333,12.317667,--:--
05,DV Veneto,Sillian,IR3UA,IR3UAN B,IR3UAN G,430.587500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,46.715667,12.370000,--:--
06,DV Emilia Romagna,Bologna,IR4UCA,IR4UCA B,IR4UCA G,430.650000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,44.496667,11.291167,--:--
06,DV Emilia Romagna,Cervia,IR4UCF,IR4UCF B,IR4UCF G,430.300000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,44.252167,12.363833,+1:00
06,DV Emilia Romagna,Cimone,IR4MO,IR4MO  C,IR4MO  G,145.562500,DUP-,0.600000,DV,OFF,88.5Hz,YES,Exact,44.198167,10.705500,+1:00
06,DV Emilia Romagna,Forli,IR4UI,IR4UI  B,IR4UI  G,430.112500,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,44.113833,12.004333,+1:00
06,DV Emilia Romagna,Ozzano,IU4OOP,IU4OOP B,IU4OOP G,432.775000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,44.445000,11.475833,--:--
