;R0a;145.612,5;-600 kHz;;3 veneto;VI;M.Grappa (VI);;;;;JN55UU;199;77;005;;ari monte grappa;;;;;;;;;;
;R1;145.625,0;-600 kHz;131.8;3 veneto;BL;M.Tudaio - Laggio di Cadore (BL);;;;;JN66FM;276;64;005;;ari cadore;;;;;;;;;;
;R1;145.625,0;-600 kHz;;3 veneto;VE;Venezia;;;;;JN65EK;247;90;005;;ari venezia;;;;;;;;;;
;R2;145.650,0;-600 kHz;94.8;3 veneto;TV;Montello (TV);C4FM;IR3D;;;JN65BT;230;80;005;;ari treviso;;;;;;;;;;
;R2a;145.662,5;-600 kHz;;3 veneto;VE;Chioggia (VE);DS;IR3DA;;;JN65DE;243;97;005;;ari chioggia;;;;;;;;;;
;R3;145.675,0;-600 kHz;94.8;3 veneto;VI;Malga M. Corno - Lusiana (VI);;;;;JN55SS;184;79;005;;ari vicenza;;;;;;;;;;
;R4;145.700,0;-600 kHz;94.8;3 veneto;PD;Teolo (PD);C4FM;IR3B;;;JN55UG;197;96;005;;ari padova;;;;;;;;;;
;R4a;145.712,5;-600 kHz;;3 veneto;PD;M.Ricco (PD);DS;IR3UEF-C;;;JN55UG;197;96;005;;ari chioggia;;;;;;;;;;
;R5;145.725,0;-600 kHz; ;3 veneto;VI;Bassano del Grappa (VI); ; ;;;JN55US;197;80;005;;ari bassano del grappa;;;;;;;;;;
;R5;145.725,0;-600 kHz;94.8 ;3 veneto;VR;Bosco Chiesa Nuova (VR);;;;;JN55MO;143;84;005;;ari verona;;;;;;;;;;
;R7;145.775,0;-600 kHz;94.8;3 veneto;VR;M.Pastelletto (VR);;;;;JN55KO;130;83;005;;iz3meg -i3vhf;;;;;;;;;;
;R7a;145.787,5;-600 kHz;131.8;3 veneto;BL;M.Rite (BL);;;;;JN66CJ;253;65;005;;ari belluno;;;;;;;;;;
;R7a;145.787,5;-600 kHz;94.8;3 veneto;VI;M.Campomolon (VI);EL-SVX;;348273;rete redio trentino;JN55PU;167;75;005;;in3riy;;;;;;;;;;
;RU0a;430.012,5;+5.0 MHz;;3 veneto;VE;Chioggia (VE);DS;IR3DA;; ;JN65DE;243;97;005;;ari chioggia;;;;;;;;;;
;RU1;430.025,0;+1.6 MHz;94.8;3 veneto;BL;Belluno ; ; ;;;JN66CD;244;71;005;;radio club belluno;;;;;;;;;;
;RU1;430.025,0;+1.6 MHz;;3 veneto;VI;M.Grappa (VI);;;;;JN55UT;198;78;005;;iw3hpk;;;;;;;;;;
;RU1;430.025,0;+1.6 MHz;94.8;3 veneto;VR;Verona;EL; ;440928;;JN55LJ;137;93;005;;ari verona ;;;;;;;;;;
;RU2;430.050,0;+5.025 MHz;94.8;3 veneto;VR;M.Baldo (VR);;;;;JN55KR;133;77;005;;ari verona ;;;;;;;;;;
;RU2a;430.062,5;+1.6 MHz; ;3 veneto;BL;M.Rite (BL);;;;;JN66DL;263;64;005;;ari belluno;;;;;;;;;;
;RU3;430.075,0;+1.6 MHz;94.8;3 veneto;VI;Creazzo (VI);EL;;677889;;JN55RM;175;88;005;;ari vicenza;;;;;;;;;;
;RU3a;430.087,5;+1.6 MHz;88.5;3 veneto;TV;Vittorio Veneto (TV);C4FM;IR3UCQ;;;JN66EA;253;75;005;;ari vittorio veneto;;;;;;;;;;
;RU4;430.100,0;+1.6 MHz;94.8;3 veneto;PD;Teolo (PD);C4FM;IR3UB;;WIRES-X;JN55UG;197;96;005;;ari padova;;;;;;;;;;
;RU5;430.125,0;+1.6 MHz;82,5;3 veneto;TV;Posa Puner (TV); ; ;;;JN65AW;226;76;005;;iz3kmw  - iv3vt - i3sgr;;;;;;;;;;
;RU6;430.150,0;+1.6 MHz;94.8;3 veneto;VE;Venezia;C4FM;IR3UO;;;JN65EK;247;90;005;;ari venezia;;;;;;;;;;
;RU6a;430.162,5;+1.6 MHz; ;3 veneto;TV;Col Visentin (TV);;;;;JN66DB;248;74;005;;gruppo valbelluna;;;;;;;;;;
;RU7a;430.187,5;+1.6 MHz;94.8;3 veneto;BL;M.Faverghera (BL);;;;;JN66DB;248;74;005;;ari belluno;;;;;;;;;;
;RU8;430.200,0;+1.6 MHz;94.8;3 veneto;VI;Thiene (VI);;IR3UIO;;;JN55RQ;177;82;005;;ari thiene  iz3kzq;;;;;;;;;;
;RU9;430.225,0;+1.6 MHz;94.8;3 veneto;PD;M.Ricco (PD);EL;;284542;;JN55UG;197;96;005;;ari chioggia;;;;;;;;;;
;RU9a;430.237,5;+1.6 MHz;94.8;3 veneto;BL;Falcade (BL);EL;;6887;;JN56WI;228;64;005;;ari belluno;;;;;;;;;;
;RU9a;430.237,5;+5.0 MHz;94.8;3 veneto;BL;Feltre - M.Avena (BL);C4FM;IR3UJC;;;JN56VB;210;71;005;;iz3sqy;;;;;;;;;;
;RU10;430.250,0;+1.6 MHz;88.5;3 veneto;TV;M.Cesen (TV);LN;; ; ;JN65AW;226;76;005;;cisar zerobranco;;;;;;;;;;
;RU11;430.275,0;+1.6 MHz;94.8;3 veneto;VR;Verona;;;;;JN55MK;143;91;005;;ari verona est;;;;;;;;;;
;RU11a;430.287,5;+1.6 MHz;131.8;3 veneto;PD;Monte Grande (PD);;ir3uiu;;;JN65AH;222;94;005;;gruppo radio piovese;;;;;;;;;;
;RU12;430.300,0;+5.0 MHz;CC3;3 veneto;VI;Cima Grappa (VI);DMR;IR3ZNI;222326;IT-DMR;JN55VU;205;77;005;;i3zni;;;;;;;;;;
;RU12a;430.312,5;+5.0 MHz;94.8;3 veneto;VI;M.Campomolon (VI);EL-SVX;;348273;rete radio trentino;JN55PU;167;75;005;;in3riy;;;;;;;;;;
;RU13;430.325,0;+1.6 MHz;;3 veneto;VI;M.Grappa (VI);;;;;JN55UT;198;78;005;;iw3hpk;;;;;;;;;;
;RU14a;430.362,5;+1.6 MHz;;3 veneto;VI;Campomolon (VI);;;;;JN55PU;167;75;005;;in3gxb;;;;;;;;;;
;RU;430.387,5;+5.0 MHz;131.8;3 veneto;BL;Passo Giau (BL);C4FM;IU3GQH;;WIRES-X;JN66AL;245;62;005;;iu3gqh;;;;;;;;;;
;RU15a;430.387,5;+1.6 MHz;94.8;3 veneto;VI;M.Grappa (VI); ; ;;;JN55UT;198;78;005;;ari monte grappa i3zni;;;;;;;;;;
;RU;430.412,5;+5.0 MHz;94.8;3 veneto;VR;M.Tomba (VR);;;;;JN55MQ;144;80;005;;ari mantova iz2nai;;;;;;;;;;
;RU;430.437,5;+5.0 MHz;;3 veneto;VI;M.Grappa (VI);C4FM;IR3UGQ;;WIRES-X;JN55UU;199;77;005;;i3zni;;;;;;;;;;
;RU;430.450,0;+5.0 MHz; ;3 veneto;VR;San Mauro di Saline (VR);DS;IR3UG;;;JN55NN;150;86;005;;ari verona ;;;;;;;;;;
;RU;430.462,5;+7.4 MHz;;3 veneto;BL;M.Marmolada (BL);DMR;IR3AO;;BRANDMEISTER;JN56WK;232;62;005;;cisar agordo ik3mui;;;;;;;;;;
;RU;430.475,0;+5.0 MHz; ;3 veneto;PD;M.Ricco (PD) ;DS;IR3UEF;; ;JN55UG;197;96;005;;ari chioggia;;;;;;;;;;
;RU;430.487,5;+7.4 MHz;;3 veneto;BL;M.Marmolada (BL);EL-SVX;;55883;Link Sudtirol;JN56WK;232;62;005;;cisar alto adige / dolomites radio club;;;;;;;;;;
;RU;430.500,0;+5.0 MHz;CC3  94.8;3 veneto;RO;Adria (RO;DMR;IR3UCN;223365;BRANDMEISTER;JN65AB;226;101;005;;cisar rovigo;;;;;;;;;;
;RU;430.500,0;+5.0 MHz;;3 veneto;TV;Treviso;;;;;JN65CQ;234;83;005;;iz3hpc;;;;;;;;;;
;RU;430.512,5;+5.0 MHz;131.8;3 veneto;BL;M. Fertazza-Selva di Cadore (BL);DMR;IU3GQH;;BRANDMEISTER;JN66AK;243;63;005;;iu3gqh;;;;;;;;;;
;RU;430.525,0;+5.0 MHz;94.8;3 veneto;VE;Lido di Venezia (VE);;;;Cesen;JN65DI;241;92;005;;cisar zerobranco;;;;;;;;;;
;RU;430.537,5;+5.0 MHz;94.8;3 veneto;VI;Roana - Altpiano Asiago (VI);;;;;JN55RV;181;74;005;;iz3klf;;;;;;;;;;
;RU;430.575,0;+5.0 MHz;;3 veneto;VR;Rovere' Veronese;DMR;IR3UIW;222037;;JN55MO;143;84;005;;iz3sly;;;;;;;;;;
;RU;430.575,0;+5.0 MHz; ;3 veneto;VR;S.Francesco Bortolli (VR);DMR;IR3UIW;2223206;IT-DMR;JN55MO;143;84;005;;iz3sly;;;;;;;;;;
;RU ;430.587,5;+5.0 MHz;94.8;3 veneto;VI;Bassano del Grappa (VI);;IR3UHK;;;JN55US;197;80;005;;ik3wuz;;;;;;;;;;
;RU;430.637,5;+5.0 MHz;;3 veneto;BL;M.Marmolada (BL);DMR;IR3AO;;;JN56WK;232;62;005;;cisar agordo  ik3mui;;;;;;;;;;
;RU;430.675,0;+5.0 MHz;CC3  94.8;3 veneto;RO;Trecenta (RO);DMR;IR3AH;223370;BRANDMEISTER;JN55RA;183;105;005;;cisar rovigo;;;;;;;;;;
;RU;430.700,0;+5.0 MHz;CC1;3 veneto;TV;M.Cesen (TV);DMR;IR3UDD;;BRANDMEISTER;JN65AW;226;76;005;;cisar zerobranco;;;;;;;;;;
;RU;430.750,0;+5.0 MHz; ;3 veneto;VE;Marghera (VE);DMR;IW3GPO;2223352;BRANDMEISTER;JN65CL;234;89;005;;iw3gpo;;;;;;;;;;
;RU;430.775,0;+5.0 MHz;CC1;3 veneto;RO;Rovigo;DMR;IR3UEN;223354;BRANDMEISTER;JN55VB;207;102;005;;cisar rovigo;;;;;;;;;;
;RU;430.775,0;+5.0 MHz;;3 veneto;VR;Colli Lessini (VR);C4FM;I3YBD;;WIRES-X;JN55ML;143;89;005;;i3ybd;;;;;;;;;;
;RU;430.787,5;+5.0 MHz;94.8;3 veneto;VI;Enego (VI);;IR3XW;;;JN55TW;194;74;005;;ik3wuz;;;;;;;;;;
;RU;430.812,5;+5.0 MHz;;3 veneto;VI;Conco (VI);DMR;IR3QQW;;;JN55TT;191;78;005;;ik3wuz;;;;;;;;;;
;RU;430.825,0;+5.0 MHz;94.8;3 veneto;VI;Marostica;;;;;JN55TS;191;79;005;;iz3qfh;;;;;;;;;;
;RU;430.825,0;+5.0 MHz; ;3 veneto;VI;Marostica;DMR;IR3DK;;BRANDMEISTER;JN55TS;191;79;005;;iz3qfh;;;;;;;;;;
;RU;430.825,0;+5.0 MHz; ;3 veneto;VI;Marostica;DS;IR3DK;;;JN55TS;191;79;005;;iz3qfh;;;;;;;;;;
;RU;430.837,5;+5.0 MHz;CC1;3 veneto;TV;Col Visentin (TV);DMR;IR3UFH;223350;BRANDMEISTER;JN66DB;248;74;005;;iz3jzf;;;;;;;;;;
;RU;430.850,0;+5.0 MHz;;3 veneto;PD;M.Ricco (PD);DMR;IR3UGT;;;JN55UG;197;96;005;;iz3clg;;;;;;;;;;
;RU;430.875,0;+5.0 MHz;CC1;3 veneto;VE;Sottomarina (VE);DMR;IR3UGZ;222315;BRANDMEISTER;JN65DE;243;97;005;;ari chioggia;;;;;;;;;;
;RU;430.900,0;+5.0 MHz;;3 veneto;VR;San Mauro di Saline (VR);DMR;IQ3VO;;BRANDMEISTER;JN55NN;150;86;005;;ari verona;;;;;;;;;;
;RU;430.937,5;+5.0 MHz;;3 veneto;VI;M.Grappa (VI);DMR;IR3UIJ;;;JN55UU;199;77;005;;i3zni;;;;;;;;;;
;RU;430.975,0;+5.0 MHz;;3 veneto;VR;Custoza (VR);DMR;IW3IHV;;BRANDMEISTER;JN55JJ;124;94;005;;iw3ihv cluster verona;;;;;;;;;;
;RU;430.987,5;+5.0 MHz;94.8;3 veneto;TV;Col Visentin (TV);C4FM;IR3UIZ;;;JN66DB;248;74;005;;iz3vby;;;;;;;;;;
;RU;431.187,5;+1.6 MHz;94.8;3 veneto;PD;Monte Gallo - Colli Euganei (PD);;;;;JN55UH;196;95;005;;gruppo radio piovese;;;;;;;;;;
;RU16a;431.237,5;+1.6 MHz;;3 veneto;VI;Arcugnano (VI);C4FM;IR3UCG;;;JN55SL;182;89;005;;ari vicenza;;;;;;;;;;
;RU18;431.275,0;+1.6 MHz; ;3 veneto;TV;Monte Tomba (TV);C4FM;IR3UAC;;;JN55WV;212;76;005;;ari montebelluna i3eme;;;;;;;;;;
;RU;431.337,5;+1.6 MHz;88.5;3 veneto;BL;M.Marmolada (BL);LN;;;;JN56WK;232;62;005;;cisar agordo ik3mui;;;;;;;;;;
;RU;431.337,5;+1.6 MHz;88.5;3 veneto;BL;M.Marmolada (BL);LN;;;;JN56WK;232;62;005;;cisar agordo  ik3mui;;;;;;;;;;
;RU21;431.350,0;+1.6 MHz;94.8;3 veneto;TV;Montello (TV);C4FM;IZ3KUY;;;JN65BT;230;80;005;;ari treviso;;;;;;;;;;
;RU22;431.375,0;+1.6 MHz; 94.8;3 veneto;VE;Venezia ;C4FM;IR3UBL;; ;JN65EK;247;90;005;;iz3ale ik3lly ;;;;;;;;;;
;RU24;431.425,0;+1.6 MHz;94.8;3 veneto;VE;Spinea (VE);C4FM;IQ3ME;;;JN65BL;227;89;005;;iw3hvb;;;;;;;;;;
;RU27a;431.512,5;+1.6 MHz;CC1;3 veneto;VI;M.Verena (VI);DMR;IR3UIX;222350;BRANDMEISTER;JN55QW;176;72;005;;i3wtt;;;;;;;;;;
;RU27a;431.512,5;+1.6 MHz;CC1;3 veneto;VI;M.Verena (VI);EL;IR3UIX;661451;;JN55QW;;;005;;i3wtt;;;;;;;;;;
;RU28a;431.537,5;+4.0 MHz;94.8;3 veneto;TV;Pianezze (TV);C4FM;IR3UJA;;WIRES-X;JN65AW;226;76;005;;iz3wtx;;;;;;;;;;
;RU29a;431.562,5;+1.6 MHz;94.8;3 veneto;VI;Bassano del Grappa (VI);C4FM;IZ3FJM;;;JN55UR;196;81;005;;ari bassano del grappa;;;;;;;;;;
;RU30;431.575,0;+4.0 MHz;118.8;3 veneto;TV;Pianezze (TV);EL-SVX;;;iq2aq-l;JN65AW;226;76;005;;iz3wtx;;;;;;;;;;
;RU31a;431.612,5;+1.6 MHz;94.8;3 veneto;RO;Adria (RO);C4FM;IR3UJM;;;JN65AB;226;101;005;;iw3fwv;;;;;;;;;;
;HotSpot;433.450,0;0;;3 veneto;TV;Vittorio Veneto (TV);C4FM;IZ3VDA;;WIRES-X;JN65DX;246;76;005;;iz3vda;;;;;;;;;;
;T;433.462,5;0;;3 veneto;BL;Selva di Cadore (BL);;;;Fertazza;JN66AK;243;63;005;;cisar agordo ik3mui;;;;;;;;;;
;T;433.462,5;0;;3 veneto;BL;Gosaldo (BL);;;;Gardellon;JN66XF;377;76;005;;r.c.cime bianche ik3mui;;;;;;;;;;
;T;433.987,5;0;131.8;3 veneto;BL;M.Marmolada (BL);;;;Marmolada;JN56WK;232;62;005;;cisar agordo ik3mui;;;;;;;;;;
;RM0;1.297.000,0;-30 MHz;;3 veneto;VE;Chioggia (VE);DS;IR3DA;; ;JN65DE;243;97;005;;ari chioggia;;;;;;;;;;
;RM4;1.297.100,0; -30 MHz;;3 veneto;VR;S.Mauro di Saline (VR);DS;IR3UG;;;JN55NN;150;86;005;;ari verona;;;;;;;;;;
;RM7;1.297.175,0;-6 MHz;;3 veneto;VR;San Mauro di Saline (VR);;;;;JN55NN;150;86;005;;ari verona;;;;;;;;;;
;RM9;1.297.225,0;-6 MHz;;3 veneto;PD;M.Ricco (PD) ;DS;IR3UEF;; ;JN55UG;197;96;005;;ari chioggia;;;;;;;;;;
;RM12;1.297.300,0;-30 MHz; ;3 veneto;PD;Monte Rico (PD);;;;;JN55UG;197;96;005;;ik2dhs;;;;;;;;;;
;RM16;1.297.400,0;-30 MHz;;3 veneto;VI;M.Grappa (VI);;;;;JN55UU;199;77;005;;ari monte grappa i3zni;;;;;;;;;;
;RM;1.297.950,0;-30 MHz;;3 veneto;TV;Montello (TV);;;;;JN65BT;230;80;005;;ari treviso;;;;;;;;;;
;RM;1.297.975,0;-30 MHz; ;3 veneto;TV;Posa Puner - Miane (TV);;;;;JN65AV;225;77;005;;iz3kmv;;;;;;;;;;
;T;144.562,5;0;77.0;3n trentino a.a.;TN;M.Stino (TN);EL-SVX; ;;iq2aq-l;JN55EQ;94;75;006;;polo positivo;;;;;;;;;;
;T;144.587,5;0;77.0;3n trentino a.a.;TN;Pinzolo Doss del Sabbion (TN);EL;;471170;Campiglio 2;JN56JD;143;58;006;;polo positivo;;;;;;;;;;
;T;144.673,0;0;;3n trentino a.a.;BZ;M.Seceda (BZ);allmode;;;Tsp lineare;JN56UO;230;56;006;;cisar a.a./amateur r.c. ladinia;;;;;;;;;;
;E;144.675,0;0;;3n trentino a.a.;BZ;San Martino Badia (BZ);EL;;507490;;JN56WQ;245;56;006;;in3ecs;;;;;;;;;;
;T;144.700,0;o; ;3n trentino a.a.;BZ;Bolzano;C4FM;;; W-X Italy Nord;JN56PL;196;55;006;;in3exl;;;;;;;;;;
;T;144.700,0;0;71,9;3n trentino a.a.;TN;Val di Ledro (TN);EL-SVX;;471170;iq2aq-l;JN55IV;125;68;006;;polo positivo;;;;;;;;;;
;HotSpot;144.850,0;0;;3n trentino a.a.;BZ;Bolzano;C4FM;IN3GID;;WIRES-X;JN46QL;112;7;006;;in3gid;;;;;;;;;;
;E;144.925,0;0;;3n trentino a.a.;BZ;Merano (BZ);EL-SVX;;260515;;JN56NQ;200;47;006;;in3hbf;;;;;;;;;;
;HotSpot;144.925,0;0;;3n trentino a.a.;TN;Livo di Trento (TN);DS;IN3IZQ;;ref080;JN56MJ;174;54;006;;in3izq;;;;;;;;;;
;E;145.275,0;0;;3n trentino a.a.;BZ;Ortisei (BZ);EL;;703440;;JN56TO;224;55;006;;in3akr;;;;;;;;;;
;T;145.312,5;0;123.0-1750;3n trentino a.a.;BZ;M.Macaion (BZ);;;;Olperer;JN56UQ;235;54;006;;cisar alto adige /dolomites r.c.;;;;;;;;;;
;T out;145.312,5;0;123.0;3n trentino a.a.;TN;Ciampedie' - Vigo di Fassa (TN);EL;;967817;Val di Fassa;JN56TK;215;59;006;;in3fpj;;;;;;;;;;
;T;145.337,5;0;77.0;3n trentino a.a.;TN;Madonna di Campiglio (TN);EL-SVX;;;iq2aq-l;JN56JF;148;55;006;;in3etb;;;;;;;;;;
;RV;145.550,0;-600 kHz;123.0;3n trentino a.a.;TN;M. Paganella (TN);EL-SVX;;348273;rete radio trentino;JN56MD;160;62;006;;iw3byl;;;;;;;;;;
;RV;145.550,0;-600 kHz;123.0;3n trentino a.a.;TN;Valle di Ledro (TN);;;;;JN55IV;125;68;006;;in3dns;;;;;;;;;;
;T;145.562,5;0;123.0 ;3n trentino a.a.;BZ;M.Seceda (BZ); ;;;Seceda;JN56OL;190;54;006;;cisar a.a./amateur r.c. ladinia;;;;;;;;;;
;RV-1;145.575,0;-600 kHz;;3n trentino a.a.;BZ;M.Plose (BZ);DS;IR3UAP;; ;JN56UQ;235;54;006;;cisar alto adige / dolomites radio club;;;;;;;;;;
;R0;145.600,0;-950 kHz; ;3n trentino a.a.;TN;M.Bondone (TN);C4FM;IN3EEW;;;JN56MA;154;66;006;;in3eew;;;;;;;;;;
;R1;145.625,0;-600 kHz;123.0;3n trentino a.a.;TN;Polsa di Brentonico (TN); ;IR1Z;;;JN55LS;140;76;006;;ari rovereto;;;;;;;;;;
;R1a;145.637,5;-600 kHz; ;3n trentino a.a.;TN;M.Panarotta (TN);;;;;JN56QB;180;68;006;;in3gxb;;;;;;;;;;
;R2;145.650,0;-600 kHz;123.0 ;3n trentino a.a.;BZ;Plan de Corones (BZ);EL-SVX;;55885;;JN56XR;253;56;006;;dolomites r.c.;;;;;;;;;;
;R2;145.650,0;-600 kHz;136.5;3n trentino a.a.;TN;M.Ozol-Cles (TN);EL;;500710;;JN56MJ;174;54;006;;ari cles in3iev;;;;;;;;;;
;R3;145.675,0;-600 kHz; ;3n trentino a.a.;BZ;M.Telegrafo (BZ);;;;;JN56UQ;235;54;006;;ari bolzano;;;;;;;;;;
;R3;145.675,0;-600 kHz;;3n trentino a.a.;TN;Castel Ivano (TN);;;;;JN56SB;192;69;006;;in3pph;;;;;;;;;;
;R4;145.700,0;-600 kHz;123.0 ;3n trentino a.a.;BZ;M.Renon (BZ);EL-SVX;;12500;;JN56RO;214;53;006;;cisar alto adige /dolomites r.c.;;;;;;;;;;
;R4;145.700,0;-600 kHz;77.0;3n trentino a.a.;TN;Roncone; ; ;; Campiglio 2;JN55IX;129;64;006;;polo positivo;;;;;;;;;;
;R5;145.725,0;-600 kHz; ;3n trentino a.a.;BZ;M.Hirzer (BZ);;IR3T;;;JN56OR;207;47;006;;ari merano ;;;;;;;;;;
;R5a;145.737,5;-600 kHz;;3n trentino a.a.;TN;M.Agaro (TN);;;;;JN56TC;200;69;006;;iw3hyr;;;;;;;;;;
;R6;145.750,0;-600 kHz; ;3n trentino a.a.;BZ;M.Cavallaccio (BZ);EL-SVX;;66750;;JN56FO;158;37;006;;cisar alto adige / dolomites radio club;;;;;;;;;;
;R6;145.750,0;-600 kHz; ;3n trentino a.a.;TN;M.Bondone (TN);;;;;JN56NB;162;66;006;;ari trento in3bjx;;;;;;;;;;
;R7;145.775,0;-600 kHz; ;3n trentino a.a.;BZ;M.Macaion (BZ);;;;;JN56OL;190;54;006;;ari bolzano;;;;;;;;;;
;R7;145.775,0;-600 kHz;136.5;3n trentino a.a.;TN;Transacqua (TN);C4FM;IR3EQ;;;JN56WE;221;68;006;;ari primiero;;;;;;;;;;
;RU1a;430.037,5;+5.0 MHz;123.0;3n trentino a.a.;TN;Ciampedie' - Vigo di Fassa (TN);EL-SVX;;348273;rete radio trentino;JN56TK;215;59;006;;in3fpj;;;;;;;;;;
;RU2a;430.062,5;+1.6 MHz;123.0 ;3n trentino a.a.;TN;M.Paganella (TN);EL-SVX;;348273;rete radio trentino;JN56MD;160;62;006;;ari cles iw3byl;;;;;;;;;;
;RU3;430.075,0;+1.6 MHz;123.0 ;3n trentino a.a.;BZ;Maranza (BZ);SVX; ;;;JN56UU;246;51;006;;dolomites r.c.;;;;;;;;;;
;RU4a;430.112,5;+5.0 MHz; ;3n trentino a.a.;TN;Cima Palon-M.Bondone (TN); ;IR4A;; ;JN56MA;154;66;006;;in3cbn;;;;;;;;;;
;RU5;430.125,0;+1.6 MHz;136.5;3n trentino a.a.;TN;Passo Gobbera (TN);EL-SVX;;348273;rete radio trentino;JN56MD;160;62;006;;ari primiero;;;;;;;;;;
;RU7;430.175,0;+1.6 MHz;123.0 ;3n trentino a.a.;TN;M.Agnello (TN);EL-SVX;IR3UI;348273;rete radio trentino;JN56SH;203;62;006;;in3uvs;;;;;;;;;;
;RU8;430.200,0;+5.0 MHz; ;3n trentino a.a.;TN;M. Finonchio (TN); ;IR3UJB;;;JN55NW;157;70;006;;ari rovereto;;;;;;;;;;
;RU8a;430.212,5;+5.0 MHz;;3n trentino a.a.;TN;Arco (TN);DS;IW3HWH;;XLX039;JN55KV;137;70;006;;iw3hwh;;;;;;;;;;
;RU11a;430.287,5;+5.0 MHz;123.0;3n trentino a.a.;TN;Polsa di Brentonico (TN);EL-SVX;;348273;rete radio trentino;JN55LS;140;76;006;;in3riy;;;;;;;;;;
;RU;430.400,0;+5.0 MHz; ;3n trentino a.a.;BZ;Bolzano;DMR;IN3EXL;223379;BRANDMEISTER;JN56PL;196;55;006;;in3exl;;;;;;;;;;
;RU ;430.475,0;+5.0 MHz;123.0;3n trentino a.a.;TN;M.Panarotta - Rigolor (TN)  ;EL-SVX;IR3UEJ;38056;rete radio trentino;JN56PB;174;67;006;;radio club valsugana;;;;;;;;;;
;RU;430.500,0;+5.0 MHz; ;3n trentino a.a.;TN;Trento;DMR;IW3BYL;;rete radio trentino;JN56NC;164;64;006;;iw3byl;;;;;;;;;;
;RU;430.525,0;+5.0 MHz;123.0;3n trentino a.a.;BZ;M. Elmo (BZ);EL-SVX;;55883;Link Sudtirol;JN66ER;281;59;006;;cisar alto adige / dolomites radio club;;;;;;;;;;
;RU;430.525,0;+5.0 MHz;123.0;3n trentino a.a.;TN;M.Panarotta (TN);EL-SVX;IR3UEJ;348273;rete radio trentino;JN56PB;174;67;006;;iw3bti;;;;;;;;;;
;RU;430.550,0;+5.0 MHz;;3n trentino a.a.;BZ;Corno del Renon (BZ);EL-SVX;;55883;Link Sudtirol;JN56RO;214;53;006;;cisar alto adige / dolomites radio club;;;;;;;;;;
;RU;430.575,0;+5.0 MHz;123.0;3n trentino a.a.;BZ;Belpiano-Resia-Schöneben (BZ);EL-SVX;;55883;Link Sudtirol;JN56FT;177;33;006;;cisar alto adige / dolomites radio club;;;;;;;;;;
;RU;430.600,0;+5.0 MHz;;3n trentino a.a.;BZ;Corno del Renon (BZ);DMR;IR3UHF;222329;BRANDMEISTER;JN56RO;214;53;006;;in3fqq;;;;;;;;;;
;RU;430.887,5;+5.0 MHz;CC15;3n trentino a.a.;TN;Levico Terme (TN);DMR;IN3EQA;222317;BRANDMEISTER;JN56PA;172;69;006;;in3eqa;;;;;;;;;;
;RU;430.900,0;+5.0 MHz;123,0;3n trentino a.a.;TN;Alpe Cermis -Cavalese (TN);EL-SVX;;348273;rete radio trentino;JN56VM;231;59;006;;in3xfq;;;;;;;;;;
;RU;430.912,5;+5.0 MHz;CC1;3n trentino a.a.;BZ;M.Plose (BZ);DMR;IR3UJJ;;DMR-TAA;JN56UQ;235;54;006;;iw3bts;;;;;;;;;;
;RU;430.925,0;+5.0 MHz;CC1;3n trentino a.a.;TN;Alpe Cermis -Cavalese (TN);DMR;IN3ELZ;;DMR-TAA;JN56VM;231;59;006;;in3elz;;;;;;;;;;
;RU;430.937,5;+5.0MHz;CC1;3n trentino a.a.;BZ;Bolzano;DMR;IR3UJH;;DMR-TAA;JN56PL;196;55;006;;iw3bts;;;;;;;;;;
;RU;430.937,5;+5.0 MHz;CC1;3n trentino a.a.;TN;Polsa di Brentonico (TN);DMR;IR3UDY;;DMR-TAA;JN55LS;140;76;006;;in3cbn;;;;;;;;;;
;RU;430.950,0;+5.0 MHz;CC1;3n trentino a.a.;TN;Passo Brocon (TN);DMR;IQ3VN;;IT-DMR;JN56UC;206;69;006;;radio club valsugana;;;;;;;;;;
;RU;430.962,5;+5.0 MHz;CC1;3n trentino a.a.;TN;M.Paganella (TN);DMR;IR3UJI;;DMR-TAA;JN56MD;160;62;006;;iw3byl;;;;;;;;;;
;RU;430.987,5;+5.0 MHz;CC1;3n trentino a.a.;BZ;M.Macaion (BZ);DMR;IR3UJL;;DMR-TAA;JN56OL;190;54;006;;iw3bts;;;;;;;;;;
;RU18;431.275,0;+1.6 MHz;;3n trentino a.a.;BZ;M.Cavallaccio (BZ);2D;IR3EB;;;JN56FO;158;37;006;;cisar alto adige / dolomites radio club;;;;;;;;;;
;RU21a;431.362,5;+1.6 MHz;123.0;3n trentino a.a.;BZ;Passo Giovo (BZ);EL-SVX;;55883;Link Sudtirol;JN56PU;221;46;006;;cisar alto adige / dolomites radio club;;;;;;;;;;
;RU22;431.375,0;+1.6 MHz;123.0;3n trentino a.a.;BZ;M.Plose (BZ);EL-SVX;;55883;Link Sudtirol;JN56UQ;235;54;006;;cisar alto adige / dolomites radio club;;;;;;;;;;
;RU22a;431.387,5;+1.6 MHz;136.5;3n trentino a.a.;BZ;M.Cavallaccio (BZ);EL-SVX;;55883;Link Sudtirol;JN56FO;158;37;006;;cisar alto adige / dolomites radio club;;;;;;;;;;
;RU23;431.400,0;+1.6 MHz;123.0;3n trentino a.a.;BZ;M.Macaion (BZ);EL-SVX;;55883;Link Sudtirol;JN56OL;190;54;006;;cisar alto adige / dolomites radio club;;;;;;;;;;
