Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
1,Italy,Colico,Lombardi,IR2UGK B,IR2UGK G,430.187500,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,46.140667,9.258333,+1:00
1,Italy,Valcava,Lombardi,IR2UED B,IR2UED G,431.537500,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,45.788833,9.513333,+1:00
1,Italy,Gallarate,Lombardi,IR2UEZ B,IR2UEZ G,431.612500,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,45.681667,8.818000,--:--
1,Italy,Campo dei Fiori,Lombardi,IK2YYL B,IK2YYL G,431.425000,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,45.868167,8.773667,+1:00
1,Italy,M. Boletto,Lombardi,IR2UG  B,IR2UG  G,430.025000,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,45.826167,9.100500,+1:00
1,Italy,Bernate Ticino,Lombardi,IR2UEI B,IR2UEI G,430.950000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.467333,8.831000,+1:00
1,Italy,Lecco,Lombardi,IR2UDW B,IR2UDW G,430.237500,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,45.777167,9.458167,+1:00
1,Italy,Gorgonzola,Lombardi,IZ2NBD B,IZ2NBD G,430.912500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.529000,9.339000,--:--
1,Italy,Abbiategrasso,Lombardi,IZ2LPW C,IZ2LPW G,144.762500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.405667,8.922667,--:--
1,Italy,Cornaredo,Lombardi,IK2UCJ B,IK2UCJ G,440.000000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.518167,9.007500,--:--
1,Italy,Lodi,Lombardi,IZ2DDY B,IZ2DDY G,430.012500,DUP+,5.000000,DV,OFF,88.5Hz,YES,Exact,45.309833,9.505667,--:--
1,Italy,Sondrio,Lombardi,IR2UGU B,IR2UGU G,430.200000,DUP+,1.600000,DV,OFF,88.5Hz,YES,Exact,46.185167,9.891167,--:--
1,Italy,Morbegno,Lombardi,IW2ESL B,IW2ESL G,432.200000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,46.132167,9.581000,--:--
1,Italy,Caidate,Lombardi,IK2YYL H,IK2YYL G,433.987500,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.752000,8.785500,--:--
1,Italy,Casina Biscia,Lombardi,IZ2VIT B,IZ2VIT G,433.050000,DUP+,0.000000,DV,OFF,88.5Hz,YES,Exact,45.584667,9.076500,--:--
