Group No,Group Name,Name,Sub Name,Repeater Call Sign,Gateway Call Sign,Frequency,Dup,Offset,Mode,TONE,Repeater Tone,RPT1USE,Position,Latitude,Longitude,UTC Offset
7,2 FM Lombardia,M.Bisbino (CO),R4a,,,145.712500,DUP-,0.600000,FM,OFF,88.5Hz,NO,None,0.000000,45.854167,--:--
7,2 FM Lombardia,Milano - Pirelli,R5,,,145.725000,DUP-,0.600000,FM,OFF,88.5Hz,NO,None,0.000000,45.479167,--:--
7,2 FM Lombardia,Aprica -Magnolta,R5,,,145.725000,DUP-,0.600000,FM,OFF,88.5Hz,NO,None,0.000000,46.145833,--:--
7,2 FM Lombardia,Campo dei Fiori,R5a,,,145.737500,DUP-,0.600000,FM,OFF,88.5Hz,NO,None,0.000000,45.854167,--:--
7,2 FM Lombardia,Cernusco S.N. (M,R6,,,145.750000,DUP-,0.600000,FM,OFF,88.5Hz,NO,None,0.000000,45.520833,--:--
7,2 FM Lombardia,Sellero (BS),R6a,,,145.762500,DUP-,0.600000,FM,OFF,88.5Hz,NO,None,0.000000,46.062500,--:--
7,2 FM Lombardia,Madesimo (SO),R7,,,145.775000,DUP-,0.600000,FM,OFF,88.5Hz,NO,None,0.000000,46.437500,--:--
7,2 FM Lombardia,San Giovanni Bia,R7a,,,145.787500,DUP-,0.600000,FM,OFF,88.5Hz,NO,None,0.000000,45.895833,--:--
7,2 FM Lombardia,M.Boletto (CO),R7a,,,145.787500,DUP-,0.600000,FM,OFF,88.5Hz,NO,None,0.000000,45.812500,--:--
7,2 FM Lombardia,M.Penice (PV),RU3,,,430.075000,DUP+,1.600000,FM,OFF,88.5Hz,NO,None,0.000000,44.770833,--:--
